,date,time,id,tweet,language,replies_count,retweets_count,likes_count
0,2022-08-27,23:24:06,1563547915171160070,When long COVID and monkeypox combine.  https://t.co/2FkaVklO5b,en,0,0,0
1,2022-08-27,23:24:04,1563547903947264002,"@nypost Majority of monkeypox cases have been spread through gay men but once the person has the illness they can spread it through skin contact clothes, bedding, etc. which could account for the monkeypox cases seen in children.  https://t.co/Sbs4vQNeGJ",en,0,0,0
2,2022-08-27,23:23:59,1563547883403522049,"covid, monkeypox, and hiv at once, ggs m8",en,0,0,0
3,2022-08-27,23:23:52,1563547853154570240,Why Keffals wants Kiwi Farms deleted. He is trying to erase the evidence of his crimes.   Sam Hyde Great Reset Nick Fuentes Ethan Ralph Cozy Comfy Stream Twitch Youtube Ukraine Russia Cloudflare AIDS Monkeypox HRT Covid16 Vaccines America First   https://t.co/qr6CaK7BfB,en,0,0,0
4,2022-08-27,23:23:44,1563547821936365570,🚨See past the media narrative that #MonkeyPox pandemic is “getting better.” Interested parties don’t want to deal with it during elections.   Spread continues. The doubling rate will slow as testing is maxed out and people change their behavior. This pandemic is here to stay.,en,0,0,0
5,2022-08-27,23:23:14,1563547695293538305,I’d rather have monkey pox than Tony Mowbray #SAFC,en,0,0,0
6,2022-08-27,23:23:07,1563547667174604801,"@Scott_Wiener If you’re talking about Covid, there’s no protection. If you’re talking about monkeypox… you’re what they need to be protected from.",en,0,0,0
7,2022-08-27,23:23:07,1563547663848550403,This is how you catch Monkeypox,en,0,0,0
8,2022-08-27,23:22:45,1563547571645124613,#OkullardaAşıZorlamasınaHayır #monkeypox #COVID19 #deprem  #ukraine #Trump #Maske #Altın #WW3 #sessizistila @ProfSFindik Küreselcilerin sadık iti macron  https://t.co/ytCuiBjfMn,tr,0,0,0
9,2022-08-27,23:22:35,1563547531983745025,@ObviouslyAlone Hmmmmm my bougie vacuum has a really good filter (hubs is allergic to dust). I wonder if it's good enough to stop monkeypox 🤔   Hopefully I never have to test that 😬,en,0,0,0
10,2022-08-27,23:22:29,1563547505060507651,#OkullardaAşıZorlamasınaHayır #monkeypox #COVID19 #deprem  #ukraine #Trump #Maske #Altın #WW3 #sessizistila @ProfSFindik Küreselcilerin sadık iti macron  https://t.co/xb6ViVIZlW,tr,0,0,0
11,2022-08-27,23:22:16,1563547452493697024,@AndrewNoymer @AP Here is YouTube video of yesterday’s monkeypox press briefing:   https://t.co/CGcZgaIziE,en,0,0,0
12,2022-08-27,23:22:07,1563547415541477376,It’s not the monkey pox doctors thought they had  https://t.co/zsgfvu2uhi,en,0,0,0
13,2022-08-27,23:22:03,1563547397573451776,"I woke up EXTREMELY grumpy, but it's just the aches and pains from my monkeypox vaxx.",en,1,0,1
14,2022-08-27,23:21:58,1563547377075556353,@staronline eh i thought you COVID ? dah ok daa? kencing manis? Syphilis? yellow fever? monkeypox?  Alhamdulillah dah sembuh . . too bad no cure for stupidity,en,0,0,0
15,2022-08-27,23:21:48,1563547336114327556,#OkullardaAşıZorlamasınaHayır #monkeypox #COVID19 #deprem  #ukraine #Trump #Maske #Altın #WW3 #sessizistila @ProfSFindik Tüm bu olaylar Klaus Schwab ismindeki sapkının Yhd Yeni Dünya Düzeninin kurulması için yaptığı GREAT RESET (Büyük Sıfırlama)..George Soros un desteği ile..  https://t.co/oInTJGNQls,tr,0,0,0
16,2022-08-27,23:21:31,1563547264806621186,"@lavern_spicer You would think, but you gotta remember a lot of his supporters are afraid of their own air and still wear masks in their car and continue to get 4x boosted even though they can still get COVID. And those same people think Monkey Pox is a threat.",en,0,0,0
17,2022-08-27,23:21:24,1563547232791851011,Anyone remember monkeypox?,en,1,0,0
18,2022-08-27,23:21:19,1563547213200265216,"@RemyBaho Kenya has been experimenting monkey pox vaxx. Aho iza covid zigeze abantu, none barakomeje muri mokey p ... Cash ni hatari",in,0,0,0
19,2022-08-27,23:21:11,1563547179507392513,"“A growing body of evidence supports that sexual transmission, particularly through seminal fluids, is occurring with the current MPX outbreak,” said Dr. Aniruddha Hazra,  referring to monkeypox and to recent studies that found the virus in semen.",en,0,0,0
20,2022-08-27,23:21:11,1563547177657311232,"Sex between men, not skin contact, is fueling monkeypox, new research suggests  https://t.co/dYMeTv8J72 via @nbcnews",en,1,0,0
21,2022-08-27,23:21:10,1563547174214193154,Buttigieg has Monkeypox and pedopete likes that  https://t.co/25danPabUB,en,0,0,0
22,2022-08-27,23:21:05,1563547155108728832,#OkullardaAşıZorlamasınaHayır #monkeypox #COVID19 #deprem  #ukraine #Trump #Maske #Altın #WW3 #sessizistila @ProfSFindik Tüm bu olaylar Klaus Schwab ismindeki sapkının Yhd Yeni Dünya Düzeninin kurulması için yaptığı GREAT RESET (Büyük Sıfırlama).. Akledin  https://t.co/QrCxFXhMIy,tr,0,0,1
23,2022-08-27,23:21:04,1563547150734487554,@CDCgov Don’t have gay sex with multiple random partners and you won’t get monkeypox.,en,0,0,0
24,2022-08-27,23:20:35,1563547026482397186,This is not the monkeypox doctors thought they knew  https://t.co/gbmciC7yjn,en,0,0,0
25,2022-08-27,23:20:34,1563547024632709120,Barbalha confirma o primeiro caso de Monkeypox da região do Cariri. O Ceará já soma 47 casos confirmados de Monkeypox. Ao todo 527 notificações de casos suspeitos foram realizadas.   https://t.co/WnHTDVw1Py,pt,0,0,0
26,2022-08-27,23:20:33,1563547018492264454,SOURCE OF MONKEY POX 🙊,en,0,0,0
27,2022-08-27,23:20:25,1563546987651223552,Expert Calls for All Young Homosexual Men to Get Monkeypox Vaccine  https://t.co/QRoqDWRWlv via @BreitbartNews,en,0,0,0
28,2022-08-27,23:20:25,1563546987030384641,Monkey pox is the new chicken pox…Relax.!,en,0,0,0
29,2022-08-27,23:20:23,1563546977748795393,"As of August 24, 16,603 human cases of monkeypox had been reported in the United States, the most in the world, according to the latest data released by the Centers for Disease Control and Prevention.  Democracy you da 'ye  https://t.co/bDcFLRpO2s",en,0,0,0
30,2022-08-27,23:20:13,1563546935885451265,"@MarshaBlackburn As of August 24, 16,603 human cases of monkeypox had been reported in the United States, the most in the world, according to the latest data released by the Centers for Disease Control and Prevention.  Democracy you da 'ye  https://t.co/DNE9g8gAOW",en,0,0,0
31,2022-08-27,23:19:49,1563546835784192000,"As of August 24, 16,603 human cases of monkeypox had been reported in the United States, the most in the world, according to the latest data released by the Centers for Disease Control and Prevention.  Democracy you da 'ye",en,0,0,0
32,2022-08-27,23:19:46,1563546821850726400,"@MarshaBlackburn As of August 24, 16,603 human cases of monkeypox had been reported in the United States, the most in the world, according to the latest data released by the Centers for Disease Control and Prevention.  Democracy you da 'ye",en,0,0,0
33,2022-08-27,23:19:43,1563546812111155202,@standardnews Given 41% of people who test positive for Monkeypox already have HIV and a weakened immune system getting Covid as well is probably not unexpected.,en,0,0,0
34,2022-08-27,23:19:38,1563546788287483904,Imagine getting monkey pox in your lungs because you decided to let Abu pearl the blunt.,en,0,0,0
35,2022-08-27,23:19:37,1563546786152624129,how dogs get monkey pox @CDCgov,en,0,0,0
36,2022-08-27,23:19:36,1563546779802832897,#monkeypox #tulsa  https://t.co/TI01TeqWyP,qme,0,0,0
37,2022-08-27,23:19:29,1563546749758623745,"@CDCgov ..isn't the ""monkeypox"" vaccine actually the ""smallpox"" vaccine.. ??",en,0,0,0
38,2022-08-27,23:19:04,1563546646301970432,"@PatWebber18 @GuntherEagleman @HellBoundReaper Well, they tried to do the plandemic thing again with monkeypox so now they have to pivot to giving actual working class peoples money to their bottom feeder voter base.",en,0,0,0
39,2022-08-27,23:18:47,1563546575049486338,"Had a dream that I caught monkeypox and let me tell you, worst nightmare ever 😅",en,0,0,0
40,2022-08-27,23:18:46,1563546569932439554,@mirandadevine Monkey Pox flare up. Back to the Delaware basement.,en,0,0,0
41,2022-08-27,23:18:38,1563546538432811015,@purviparwani @KemalogluOz @escardio @Steph_Achenbach @mirvatalasnag @iamritu @drmilicaa @HanCardiomd @biljana_parapid @AnastasiaSMihai @DrMarthaGulati @aayshacader @umityasarsinan1 @StefanoNistri I see all these arrows popping up with “COVID” “COVID” “MONKEYPOX” 😁,en,1,0,1
42,2022-08-27,23:18:38,1563546537170309121,@CllrMatlow Physician caring for infant hospitalized with monkeypox in Washington State details care of young patient  https://t.co/JIPggqTHVb via @Yahoo,en,0,0,0
43,2022-08-27,23:18:26,1563546486247329792,"Well, now we know where Monkey Pox came from.",en,0,0,1
44,2022-08-27,23:18:09,1563546416454455296,@spaikin Physician caring for infant hospitalized with monkeypox in Washington State details care of young patient  https://t.co/JIPggrbR9j via @Yahoo,en,0,0,0
45,2022-08-27,23:17:54,1563546353476988929,"How on earth is ""monkeypox"" racist? It stigmatizes monkeys?  https://t.co/gkzs6Coer0",en,0,0,1
46,2022-08-27,23:17:43,1563546306207174658,This how monkeypox started,en,0,0,0
47,2022-08-27,23:17:37,1563546279703375876,@BogochIsaac Physician caring for infant hospitalized with monkeypox in Washington State details care of young patient  https://t.co/JIPggrbR9j via @Yahoo,en,1,0,0
48,2022-08-27,23:17:34,1563546267988344832,Gay men back off sex to avoid monkeypox  https://t.co/eMMNMxvjll,en,0,0,0
49,2022-08-27,23:17:30,1563546253044383747,[WHO] Here's what you need to know if you are recovering from monkeypox at home.  Stay informed. Stay healthy. Stop monkeypox.  https://t.co/5r5wR8dryz,en,0,0,0
50,2022-08-27,23:17:10,1563546170512719875,is that monkeypox,en,0,0,1
51,2022-08-27,23:17:06,1563546151420174337,It’s so funny to watch the nutty homophobic straights lap up all of this monkeypox drama/discourse. It really fits their ignorant agenda doesn’t it.,en,0,0,1
52,2022-08-27,23:17:03,1563546138896384009,More in L.A. County eligible for monkeypox vaccines; California outlines isolation protocols  https://t.co/cBwWT5TK7i,en,0,0,0
53,2022-08-27,23:16:57,1563546114623959048,@ralga_ta @Just_Krystle_M You’re certainly proof of that. Enjoy your clots and monkey pox 😂😂.,en,0,0,0
54,2022-08-27,23:16:17,1563545944401948674, https://t.co/OgfF4KuU3y  MPX? Mpox? The struggle to replace 'monkeypox' with a name that isn't racist  Some people argue that the name is racist &amp; disparages an entire continent. Others view it as offensive to gay men,en,0,0,0
55,2022-08-27,23:16:12,1563545923786928133,When you get monkey pox don't say nothing lmfao,en,1,0,1
56,2022-08-27,23:15:48,1563545822863581187,Monkeypox antiviral drug put to the test in trial #health #mentalhealth #healthcare #wellness #healthissues #care #goodhealth  https://t.co/DuJE6bSz3h,en,0,0,0
57,2022-08-27,23:15:43,1563545804886773760,@OniCamCam @scented444 @bellausa17 @JoeBiden Unless a gay orgy breaks out at a Trump rally… no one is getting the monkey pox,en,0,0,0
