,date,time,id,tweet,language,replies_count,retweets_count,likes_count
0,2022-09-03,23:57:12,1566092956590825473,@xXyotebro420Xx That's fucked... I feel bad for him but the dark humor side of me is fucking laughing. It's pretty bad but funny. But yeah geez... that's what happens you have gay orgy parties even during the monkey pox breakouts,en,0,0,0
1,2022-09-03,23:56:23,1566092753552830464,"Monkeypox slows in UK, US as CDC notes diagnosis issues  https://t.co/GM8TOCi5V5",en,0,0,0
2,2022-09-03,23:56:19,1566092737182572545,"@Monkeypoxtally Worldwide Monkeypox Case Timeline  (May 6) • 1st case (May 20) • 105 cases (May 30) • 574 cases  (Jun 5) • 1,057 cases (Jun 28) • 5,219 cases (Jul 11) • 10,192 cases (Jul 27) • 20,996 cases (Aug 8) • 30,989 cases (Aug 18) • 40,780 cases (Aug 30) • 50,120 cases",en,0,0,0
3,2022-09-03,23:55:38,1566092564884758529,@mattant13 @mbasscatcher @justina7loren Won't catch the .monkey Pox,en,0,0,0
4,2022-09-03,23:55:37,1566092559176404995,Portland preschool teacher with history of monkeypox barred from job after sexually explicit posts on social media --  https://t.co/auGWgckIKk  https://t.co/ROEWKLpl3s,en,0,0,0
5,2022-09-03,23:55:07,1566092434102419458,@BetoORourke So how is the monkey pox going?,en,0,0,0
6,2022-09-03,23:54:30,1566092277449113602,@naeQrashae next thing yk that’s fine be what caused monkey pox,en,1,0,0
7,2022-09-03,23:54:20,1566092237460480001,@BetoORourke Did your Monkeypox clear up? You haven’t been seen in days.,en,0,0,0
8,2022-09-03,23:54:11,1566092200504696832,@wendy_resists Only if I had Monkeypox....,en,0,0,0
9,2022-09-03,23:54:03,1566092166119710726,"Evidence is growing that monkeypox, like Covid, can be reliably detected in wastewater.   Yet the US has moved far too slowly to include the virus in its regular scans of sewage for coronavirus  https://t.co/ksKCHxXrb1",en,0,1,0
10,2022-09-03,23:53:57,1566092140773801986,@BetoORourke BS liar liar. Just go away with your monkey pox. We the People don’t like you!,en,0,0,0
11,2022-09-03,23:53:22,1566091994425851904,"@Ominsey @nibelungs_ @TradingThomas3 Absolutely not. You can’t price in all the unexpected shit we get monthly such as macro economic collapse in Europe and Asia, war, MonkeyPox, stupid political bills that get passed, etc. too many new variables to price in that are all changing at once.",en,1,0,0
12,2022-09-03,23:53:20,1566091984820785153,"New York City will make 23,000 monkeypox vaccine doses available in response to a growing outbreak, its health department said.  Here’s what to know about getting a shot. More Monkeypox Vaccines Arrive in New York Today. Here’s How to Get One. The New York City Department of H...  https://t.co/8gYmhu9vhP",en,0,0,0
13,2022-09-03,23:52:44,1566091833062707201,Off to a weekend of dodging COVID and monkeypox.  Wondering if there is any plausible way I can sneak away to Omaha for a long afternoon of crashing my nephew's soccer tournament.,en,0,0,0
14,2022-09-03,23:51:48,1566091598190067713,"Y’all Monkey Pox don’t play. If you haven’t gotten your vaccination yet, I urge you to get it. I’ve had it for a week now and it’s honestly awful.",en,0,0,0
15,2022-09-03,23:51:02,1566091406032125952,@lucasanmachado nós dois os únicos que estarão livres da monkeypox 🤝😭,pt,1,0,1
16,2022-09-03,23:50:16,1566091215174619138,"""They"" pay more for life insurance and pay higher tax.  Monkey pox.  https://t.co/rOSmySCvpP",en,0,0,0
17,2022-09-03,23:49:53,1566091118155927552,@NFLSurvivorKyle What's the under-over for Covid State vs MonkeyPox University?,en,0,0,0
18,2022-09-03,23:49:18,1566090968100704261,#monkeypox  https://t.co/7s0xbNO8k9,qme,0,0,0
19,2022-09-03,23:49:02,1566090901939560450,@EarlSkakel This is how we get a Monkeypox pandemic,en,0,0,0
20,2022-09-03,23:48:57,1566090882998104066,@lxrtwt_ maybe monkeypox? I remember reading the same thing and they found out it was that?? IDK IM NO DOCTOR BUT IM PRAYING FOR YOU BRO!!!,en,0,0,0
21,2022-09-03,23:48:54,1566090869211643905,@GeorgePapa19 This is a monkey pox super spreader event. Please be safe and wear a mask!,en,0,0,1
